task_name,target_label,site_name,major_category,date,onset_label,termination_label,advisory_active,advisory_event_id,advisory_event_censored,advisory_event_termination_observed,t2m,t2m_min,t2m_max,t2mdew,uv_index,cloud,precip,t2m_rolling_mean_3d,t2m_rolling_mean_7d,t2m_rolling_mean_14d,t2m_rolling_mean_21d,t2m_rolling_mean_30d,t2m_min_rolling_mean_3d,t2m_min_rolling_mean_7d,t2m_min_rolling_mean_14d,t2m_min_rolling_mean_21d,t2m_min_rolling_mean_30d,t2m_max_rolling_mean_3d,t2m_max_rolling_mean_7d,t2m_max_rolling_mean_14d,t2m_max_rolling_mean_21d,t2m_max_rolling_mean_30d,t2mdew_rolling_mean_3d,t2mdew_rolling_mean_7d,t2mdew_rolling_mean_14d,t2mdew_rolling_mean_21d,t2mdew_rolling_mean_30d,uv_index_rolling_mean_3d,uv_index_rolling_mean_7d,uv_index_rolling_mean_14d,uv_index_rolling_mean_21d,uv_index_rolling_mean_30d,cloud_rolling_mean_3d,cloud_rolling_mean_7d,cloud_rolling_mean_14d,cloud_rolling_mean_21d,cloud_rolling_mean_30d,precip_rolling_sum_3d,precip_rolling_sum_7d,precip_rolling_sum_14d,precip_rolling_sum_21d,precip_rolling_sum_30d,dry_day_count_7d,dry_day_count_14d,dry_day_count_30d,year,month,day_of_year,warm_season_flag,day_of_year_sin,day_of_year_cos,has_sample,has_shore_sample,has_center_sample,available_locations,center_chlorophyll_ugl_max,center_chlorophyll_ugl_mean,center_chlorophyll_ugl_min,center_chlorophyll_ugl_replicate_count,center_chlorophyll_ugl_std,center_dissolved_oxygen_mg_l,center_earliest_sample_time,center_latest_sample_time,center_orp_mv,center_ph,center_phycocyanin_to_chlorophyll_ratio_max,center_phycocyanin_to_chlorophyll_ratio_mean,center_phycocyanin_to_chlorophyll_ratio_min,center_phycocyanin_to_chlorophyll_ratio_replicate_count,center_phycocyanin_to_chlorophyll_ratio_std,center_phycocyanin_ugl_max,center_phycocyanin_ugl_mean,center_phycocyanin_ugl_min,center_phycocyanin_ugl_replicate_count,center_phycocyanin_ugl_std,center_sample_count,center_sample_depth_feet,center_specific_conductivity_us_cm,center_turbidity_ntu,center_water_temperature_c,center_x_coordinate,center_y_coordinate,overall_chlorophyll_ugl_max,overall_chlorophyll_ugl_mean,overall_chlorophyll_ugl_min,overall_chlorophyll_ugl_replicate_count,overall_chlorophyll_ugl_std,overall_dissolved_oxygen_mg_l,overall_earliest_sample_time,overall_latest_sample_time,overall_orp_mv,overall_ph,overall_phycocyanin_to_chlorophyll_ratio_max,overall_phycocyanin_to_chlorophyll_ratio_mean,overall_phycocyanin_to_chlorophyll_ratio_min,overall_phycocyanin_to_chlorophyll_ratio_replicate_count,overall_phycocyanin_to_chlorophyll_ratio_std,overall_phycocyanin_ugl_max,overall_phycocyanin_ugl_mean,overall_phycocyanin_ugl_min,overall_phycocyanin_ugl_replicate_count,overall_phycocyanin_ugl_std,overall_sample_count,overall_sample_depth_feet,overall_specific_conductivity_us_cm,overall_turbidity_ntu,overall_water_temperature_c,overall_x_coordinate,overall_y_coordinate,shore_chlorophyll_ugl_max,shore_chlorophyll_ugl_mean,shore_chlorophyll_ugl_min,shore_chlorophyll_ugl_replicate_count,shore_chlorophyll_ugl_std,shore_dissolved_oxygen_mg_l,shore_earliest_sample_time,shore_latest_sample_time,shore_orp_mv,shore_ph,shore_phycocyanin_to_chlorophyll_ratio_max,shore_phycocyanin_to_chlorophyll_ratio_mean,shore_phycocyanin_to_chlorophyll_ratio_min,shore_phycocyanin_to_chlorophyll_ratio_replicate_count,shore_phycocyanin_to_chlorophyll_ratio_std,shore_phycocyanin_ugl_max,shore_phycocyanin_ugl_mean,shore_phycocyanin_ugl_min,shore_phycocyanin_ugl_replicate_count,shore_phycocyanin_ugl_std,shore_sample_count,shore_sample_depth_feet,shore_specific_conductivity_us_cm,shore_turbidity_ntu,shore_water_temperature_c,shore_x_coordinate,shore_y_coordinate,days_since_last_sample,latest_overall_chlorophyll_ugl_mean,latest_overall_phycocyanin_ugl_mean,latest_overall_phycocyanin_to_chlorophyll_ratio_mean,latest_overall_sample_depth_feet,latest_overall_water_temperature_c,latest_overall_ph,latest_overall_orp_mv,latest_overall_specific_conductivity_us_cm,latest_overall_dissolved_oxygen_mg_l,latest_overall_turbidity_ntu,delta_7d_overall_chlorophyll_ugl_mean,delta_14d_overall_chlorophyll_ugl_mean,delta_7d_overall_phycocyanin_ugl_mean,delta_14d_overall_phycocyanin_ugl_mean,delta_7d_overall_phycocyanin_to_chlorophyll_ratio_mean,delta_14d_overall_phycocyanin_to_chlorophyll_ratio_mean,delta_7d_overall_sample_depth_feet,delta_14d_overall_sample_depth_feet,delta_7d_overall_water_temperature_c,delta_14d_overall_water_temperature_c,delta_7d_overall_ph,delta_14d_overall_ph,delta_7d_overall_orp_mv,delta_14d_overall_orp_mv,delta_7d_overall_specific_conductivity_us_cm,delta_14d_overall_specific_conductivity_us_cm,delta_7d_overall_dissolved_oxygen_mg_l,delta_14d_overall_dissolved_oxygen_mg_l,delta_7d_overall_turbidity_ntu,delta_14d_overall_turbidity_ntu,onset_eligible,termination_eligible
termination,0,Mashapaug Pond,Category_2,2021-11-29,0,0,1,mashapaug_pond_event_10,0,1,5.62,3.325,6.7,1.805,0.165,93.42,0.03,4.693333,5.787143,7.749286,9.035714,9.682833,2.946667,3.375,5.4325,6.817857,7.7845,5.818333,7.433571,9.919643,11.346429,11.798,0.693333,1.532857,3.723929,5.124762,5.239167,0.186667,0.205714,0.2375,0.278333,0.332,82.615,71.349286,60.580357,57.247381,53.300833,0.365,4.76,16.465,47.9,66.755,3,5,9,2021,11,333,0,-0.526755,0.850017,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,0,Mashapaug Pond,Category_2,2021-11-30,0,0,1,mashapaug_pond_event_10,0,1,3.82,2.12,5.89,-0.145,0.18,70.015,0.17,4.56,5.63,7.486786,8.61381,9.293833,2.708333,3.398571,5.161071,6.410952,7.3815,6.03,7.328571,9.6875,10.854762,11.425167,0.573333,1.492857,3.531786,4.612857,4.775,0.171667,0.193571,0.230357,0.262857,0.320833,86.705,71.523571,64.193214,60.434048,53.3235,0.5,4.93,16.605,48.07,50.115,2,5,9,2021,11,334,0,-0.512055,0.858953,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,0,Mashapaug Pond,Category_2,2021-12-01,0,0,1,mashapaug_pond_event_10,0,1,7.1,4.79,8.66,2.365,0.2,75.495,0.01,5.513333,5.97,7.420714,8.352143,9.083167,3.411667,3.831429,5.056071,6.108095,7.138,7.083333,7.595,9.395,10.531905,11.211667,1.341667,1.875714,3.479286,4.250476,4.566833,0.181667,0.187857,0.223571,0.249524,0.31,79.643333,81.058571,66.350357,62.357619,55.544333,0.21,4.94,16.615,48.055,50.11,1,4,9,2021,12,335,0,-0.497204,0.867634,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,0,Mashapaug Pond,Category_2,2021-12-02,0,0,1,mashapaug_pond_event_10,0,1,10.43,7.935,13.27,8.24,0.19,93.08,1.685,7.116667,6.185714,7.133571,8.310476,9.043667,4.948333,4.022143,4.703214,5.981667,7.083833,9.273333,7.877857,9.170714,10.537381,11.204333,3.486667,2.581429,3.131071,4.468333,4.6665,0.19,0.177143,0.211429,0.238333,0.3015,79.53,83.740714,72.439643,62.890952,55.882667,1.865,6.625,17.67,49.74,49.97,0,4,9,2021,12,336,0,-0.482206,0.876058,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,0,Mashapaug Pond,Category_2,2021-12-03,0,0,1,mashapaug_pond_event_10,0,1,6.045,4.065,10.44,1.015,0.215,42.74,0.065,7.858333,5.925,6.9725,7.920714,8.9095,5.596667,3.964286,4.545357,5.627857,6.904667,10.79,7.959286,8.9475,10.232143,11.173833,3.873333,1.936429,2.898571,3.922381,4.5685,0.201667,0.192143,0.206786,0.241905,0.292,70.438333,75.596429,71.528214,60.397143,56.38,1.76,2.295,13.51,25.78,49.865,0,4,9,2021,12,337,0,-0.467065,0.884223,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,0,Mashapaug Pond,Category_2,2021-12-04,0,0,1,mashapaug_pond_event_10,0,1,4.87,3.345,7.455,-1.58,0.175,87.605,0.01,7.115,6.017857,6.823571,7.590238,8.774667,5.115,4.037143,4.353571,5.413571,6.739,10.388333,8.273571,8.8775,9.887381,11.077333,2.558333,1.68,2.707857,3.443095,4.424,0.193333,0.185,0.198571,0.23119,0.284667,74.475,79.862143,76.154643,63.919048,56.950333,1.76,2.27,13.52,23.305,49.865,0,3,9,2021,12,338,0,-0.451786,0.892126,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,0,Mashapaug Pond,Category_2,2021-12-05,0,0,1,mashapaug_pond_event_10,0,1,6.94,6.265,8.095,-0.23,0.24,68.99,0,5.951667,6.403571,6.508929,7.467143,8.693167,4.558333,4.549286,4.182143,5.339524,6.6515,8.663333,8.644286,8.539643,9.72381,10.999333,-0.265,1.638571,2.097143,3.199048,4.323333,0.21,0.195,0.198929,0.228095,0.278833,66.445,75.906429,74.078929,64.161667,57.864667,0.075,1.97,12.77,23.01,49.845,1,4,10,2021,12,339,0,-0.436373,0.899766,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,0,Mashapaug Pond,Category_2,2021-12-06,0,0,1,mashapaug_pond_event_10,0,1,11.91,8.38,14.99,10.645,0.195,65.14,6.85,7.906667,7.302143,6.544643,7.600238,8.770833,5.996667,5.271429,4.323214,5.37881,6.637833,10.18,9.828571,8.631071,9.889286,11.128833,2.945,2.901429,2.217143,3.449762,4.635333,0.203333,0.199286,0.2025,0.224762,0.271,73.911667,71.866429,71.607857,64.342381,59.4705,6.86,8.79,13.55,25.255,56.695,1,4,9,2021,12,340,0,-0.420831,0.907139,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,1,Mashapaug Pond,Category_2,2021-12-07,0,1,0,mashapaug_pond_event_10,0,1,6.08,5.455,7.6,0.17,0.255,67.265,0.175,8.31,7.625,6.6275,7.532857,8.634,6.7,5.747857,4.573214,5.356667,6.542667,10.228333,10.072857,8.700714,9.815952,10.963667,3.528333,2.946429,2.219643,3.336667,4.503,0.23,0.21,0.201786,0.223571,0.265167,67.131667,71.473571,71.498571,66.62,59.645833,7.025,8.795,13.725,25.4,56.87,1,3,8,2021,12,341,0,-0.405165,0.914244,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
termination,0,Mashapaug Pond,Category_2,2022-07-22,1,0,1,mashapaug_pond_event_11,0,1,25.08,22.515,27.13,21.005,2.16,12.835,0.125,24.675,23.768571,22.81,22.284048,21.590333,22.396667,21.384286,20.331429,19.931667,19.2265,26.251667,25.07,24.155,23.559048,22.9955,21.166667,20.395,18.855,18.404762,17.889667,2.075,1.834286,1.9975,1.947143,1.994333,27.36,50.062857,37.198214,45.532619,42.123167,0.955,10.47,16.475,26.81,48.105,0,2,4,2022,7,203,1,-0.343367,-0.939201,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
termination,0,Mashapaug Pond,Category_2,2022-07-23,0,0,1,mashapaug_pond_event_11,0,1,25.255,22.405,26.82,21.12,2.115,19.9,0.245,24.946667,24.177143,23.115357,22.465714,21.8325,22.386667,21.786429,20.591786,20.015714,19.459667,26.385,25.551429,24.496429,23.796667,23.258167,21.421667,20.812857,19.216786,18.45,18.098333,2.081667,1.917143,1.988571,1.968571,1.988167,28.173333,40.56,37.469643,42.316905,42.292667,1.16,9.98,16.71,23.385,48.165,0,2,4,2022,7,204,1,-0.359472,-0.933156,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,0,Mashapaug Pond,Category_2,2022-07-24,0,0,1,mashapaug_pond_event_11,0,1,25.155,22.52,25.91,21.82,1.99,52.8,0.135,25.163333,24.469286,23.446429,22.649762,22.065167,22.48,22.161429,20.926071,20.158571,19.6905,26.62,25.829286,24.7775,23.944048,23.449667,21.315,21.15,19.702857,18.664524,18.319,2.088333,1.932857,1.967857,1.983095,1.975667,28.511667,40.430714,40.663571,41.721429,42.4215,0.505,8.625,16.845,19.975,47.87,0,1,4,2022,7,205,1,-0.37547,-0.926834,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,0,Mashapaug Pond,Category_2,2022-07-25,0,0,1,mashapaug_pond_event_11,0,1,24.745,23.37,25.415,22.575,1.17,90.83,2.285,25.051667,24.74,23.691071,22.831905,22.204,22.765,22.5,21.256429,20.389048,19.893,26.048333,26.015714,24.991071,24.070238,23.485,21.838333,21.299286,20.204286,18.991905,18.517833,1.758333,1.960714,1.8925,1.935952,1.939667,54.51,39.387143,46.872857,45.223333,45.314,2.665,4.335,19.13,22.26,50.105,0,0,4,2022,7,206,1,-0.391358,-0.920239,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,0,Mashapaug Pond,Category_2,2022-07-26,0,0,1,mashapaug_pond_event_11,0,1,23.04,20.635,24.575,17.51,1.54,71.81,0.84,24.313333,24.602857,23.744643,22.922857,22.2855,22.175,22.302857,21.329643,20.453333,19.964667,25.3,25.925,25.102143,24.199524,23.544,20.635,20.932143,20.1,18.960952,18.51,1.566667,1.862857,1.840357,1.952857,1.913,71.813333,45.345714,50.939286,43.986429,47.488167,3.26,4.46,18.945,21.72,50.92,0,0,4,2022,7,207,1,-0.407129,-0.91337,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,0,Mashapaug Pond,Category_2,2022-07-27,0,0,1,mashapaug_pond_event_11,0,1,23.02,20.19,24.475,17.37,2.09,37.8,0,23.601667,24.4,23.751071,22.97381,22.372667,21.398333,21.982143,21.298571,20.502381,20.006667,24.821667,25.647143,25.0425,24.226429,23.665,19.151667,20.505714,19.995,18.930952,18.462167,1.6,1.862143,1.827143,1.955476,1.948833,66.813333,48.251429,51.932143,42.706429,45.859,3.125,4.42,16.63,20.04,31.745,1,1,5,2022,7,208,1,-0.422781,-0.906232,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,0,Mashapaug Pond,Category_2,2022-07-28,0,0,1,mashapaug_pond_event_11,0,1,24.14,21.015,25.04,21.095,1.79,71.265,1.335,23.4,24.347857,23.8575,23.13119,22.523333,20.613333,21.807143,21.358214,20.616667,20.127667,24.696667,25.623571,25.121786,24.391429,23.784667,18.658333,20.356429,20.067143,19.163333,18.646833,1.806667,1.836429,1.820357,1.935476,1.926167,60.291667,51.034286,52.958214,44.446905,47.514833,2.175,4.965,15.315,21.375,31.96,1,1,5,2022,7,209,1,-0.438307,-0.898825,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,0,Mashapaug Pond,Category_2,2022-07-29,0,0,1,mashapaug_pond_event_11,0,1,24.905,22.49,25.84,20.42,1.895,68.26,1.02,24.021667,24.322857,24.045714,23.314286,22.676,21.231667,21.803571,21.593929,20.822143,20.2735,25.118333,25.439286,25.254643,24.583095,23.928833,19.628333,20.272857,20.333929,19.327619,18.774167,1.925,1.798571,1.816429,1.93119,1.916,59.108333,58.952143,54.5075,44.449524,48.483,2.355,5.86,16.33,22.335,32.965,1,1,5,2022,7,210,1,-0.453703,-0.891153,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,0,Mashapaug Pond,Category_2,2022-07-30,0,0,1,mashapaug_pond_event_11,0,1,24.325,21.295,25.57,18.21,2.1,35.005,5.38,24.456667,24.19,24.183571,23.473571,22.796333,21.6,21.645,21.715714,20.942857,20.3755,25.483333,25.260714,25.406071,24.75119,24.029833,19.908333,19.857143,20.335,19.430238,18.845333,1.928333,1.796429,1.856786,1.924524,1.919167,58.176667,61.11,50.835,45.349762,48.276833,7.735,10.995,20.975,27.705,38.25,1,1,5,2022,7,211,1,-0.468965,-0.883217,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,0,Mashapaug Pond,Category_2,2022-07-31,0,0,1,mashapaug_pond_event_11,0,1,23.785,20.81,24.92,17.93,1.96,40.585,0,24.338333,23.994286,24.231786,23.629048,22.877833,21.531667,21.400714,21.781071,21.084286,20.443167,25.443333,25.119286,25.474286,24.891429,24.110167,18.853333,19.301429,20.225714,19.569048,18.818333,1.985,1.792143,1.8625,1.909286,1.918,47.95,59.365,49.897857,46.897381,48.148,6.4,10.86,19.485,27.705,38.05,2,2,6,2022,7,212,1,-0.484089,-0.875019,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,0,Mashapaug Pond,Category_2,2022-08-01,0,0,1,mashapaug_pond_event_11,0,1,22.93,20.675,24.41,20.03,1.195,84.545,3.295,23.68,23.735,24.2375,23.705714,22.9275,20.926667,21.015714,21.757857,21.17619,20.444333,24.966667,24.975714,25.495714,24.985952,24.196167,18.723333,18.937857,20.118571,19.782143,18.813667,1.751667,1.795714,1.878214,1.860238,1.902333,53.378333,58.467143,48.927143,50.737619,48.051833,8.675,11.87,16.205,31,37.675,2,2,6,2022,8,213,1,-0.499069,-0.866562,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,0,Mashapaug Pond,Category_2,2022-08-02,0,0,1,mashapaug_pond_event_11,0,1,24.455,20.715,25.55,21.085,2.01,32.31,0.21,23.723333,23.937143,24.27,23.80881,23.033,20.733333,21.027143,21.665,21.22881,20.484167,24.96,25.115,25.52,25.106429,24.287333,19.681667,19.448571,20.190357,19.882857,18.939333,1.721667,1.862857,1.862857,1.847857,1.913167,52.48,52.824286,49.085,51.567619,46.952,3.505,11.24,15.7,30.185,34.34,2,2,6,2022,8,214,1,-0.513901,-0.857849,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,0,Mashapaug Pond,Category_2,2022-08-03,0,0,1,mashapaug_pond_event_11,0,1,24.835,21.79,25.935,20.245,2.085,6.315,0.025,24.073333,24.196429,24.298214,23.899524,23.1635,21.06,21.255714,21.618929,21.284286,20.592833,25.298333,25.323571,25.485357,25.13619,24.393,20.453333,19.859286,20.1825,19.949762,19.090833,1.763333,1.862143,1.862143,1.83881,1.910667,41.056667,48.326429,48.288929,50.730238,46.586167,3.53,11.265,15.685,27.895,34.365,1,2,5,2022,8,215,1,-0.528581,-0.848883,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,0,Mashapaug Pond,Category_2,2022-08-04,0,0,1,mashapaug_pond_event_11,0,1,25.475,22.085,26.385,21.97,2.05,9.96,0.2,24.921667,24.387143,24.3675,24.034048,23.308333,21.53,21.408571,21.607857,21.375,20.686167,25.956667,25.515714,25.569643,25.253095,24.543833,21.1,19.984286,20.170357,20.039524,19.217833,2.048333,1.899286,1.867857,1.846667,1.9395,16.195,39.568571,45.301429,48.495,43.658667,0.435,10.13,15.095,25.445,33.185,1,2,5,2022,8,216,1,-0.543105,-0.839665,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,0,Mashapaug Pond,Category_2,2022-08-05,0,0,1,mashapaug_pond_event_11,0,1,25.575,23.4,26.35,22.415,1.525,68.98,1.83,25.295,24.482857,24.402857,24.191429,23.429167,22.425,21.538571,21.671071,21.575476,20.8275,26.223333,25.588571,25.513929,25.365952,24.625167,21.543333,20.269286,20.271071,20.312381,19.365,1.886667,1.846429,1.8225,1.826429,1.9225,28.418333,39.671429,49.311786,49.562143,43.802,2.055,10.94,16.8,27.27,33.335,1,2,5,2022,8,217,1,-0.557468,-0.830198,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,0,Mashapaug Pond,Category_2,2022-08-06,0,0,1,mashapaug_pond_event_11,0,1,25.525,23.435,26.315,22.785,2.07,20.6,1.495,25.525,24.654286,24.422143,24.340476,23.5855,22.973333,21.844286,21.744643,21.758571,20.988167,26.35,25.695,25.477857,25.502381,24.783167,22.39,20.922857,20.39,20.530952,19.584,1.881667,1.842143,1.819286,1.851905,1.917833,33.18,37.613571,49.361786,46.427857,43.3315,3.525,7.055,18.05,28.03,34.83,1,2,4,2022,8,218,1,-0.571667,-0.820486,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,0,Mashapaug Pond,Category_2,2022-08-07,0,0,1,mashapaug_pond_event_11,0,1,25.79,24.04,26.155,22.635,1.94,44.205,0.93,25.63,24.940714,24.4675,24.468095,23.743167,23.625,22.305714,21.853214,21.955952,21.183667,26.273333,25.871429,25.495357,25.606667,24.927833,22.611667,21.595,20.448214,20.682143,19.772833,1.845,1.839286,1.815714,1.854762,1.916333,44.595,38.130714,48.747857,45.975476,42.5315,4.255,7.985,18.845,27.47,35.7,0,2,4,2022,8,219,1,-0.585696,-0.810531,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,0,Mashapaug Pond,Category_2,2022-08-08,0,0,1,mashapaug_pond_event_11,0,1,25.66,23.96,26.12,22.645,2.025,22.955,0.47,25.658333,25.330714,24.532857,24.601905,23.899167,23.811667,22.775,21.895357,22.096905,21.357,26.196667,26.115714,25.545714,25.702381,25.063833,22.688333,21.968571,20.453214,20.735238,19.9925,2.011667,1.957857,1.876786,1.904762,1.909167,29.253333,29.332143,43.899643,42.395476,42.76,2.895,5.16,17.03,21.365,36.16,0,2,4,2022,8,220,1,-0.599551,-0.800336,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,0,Mashapaug Pond,Category_2,2022-08-09,0,0,1,mashapaug_pond_event_11,0,1,25.535,23.33,26.425,22.735,1.885,42.485,2,25.661667,25.485,24.711071,24.675,24.066333,23.776667,23.148571,22.087857,22.159524,21.54,26.233333,26.240714,25.677857,25.760238,25.212167,22.671667,22.204286,20.826429,20.861667,20.249833,1.95,1.94,1.901429,1.888571,1.896,36.548333,30.785714,41.805,42.985238,43.906667,3.4,6.95,18.19,22.65,38.16,0,2,3,2022,8,221,1,-0.61323,-0.789905,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,0,Mashapaug Pond,Category_2,2022-08-10,0,0,1,mashapaug_pond_event_11,0,1,22.865,20.65,24.545,19.775,1.295,80.5,1.77,24.686667,25.203571,24.7,24.6,24.117833,22.646667,22.985714,22.120714,22.074524,21.6035,25.696667,26.042143,25.682857,25.670952,25.282833,21.718333,22.137143,20.998214,20.834048,20.3905,1.735,1.827143,1.844643,1.850476,1.865,48.646667,41.383571,44.855,45.987143,46.46,4.24,8.695,19.96,24.38,39.93,0,1,2,2022,8,222,1,-0.626727,-0.779239,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
